Time,Currency,Impact,Event,Actual,Forecast,Previous,Gmt time,Open,High,Low,Close,Volume,Low Impact,Medium Impact,High Impact
23.04.2019 13:59:00.00,USD,Low Impact Expected,Richmond Manufacturing Index,3,10,10,1.12116,1.12130,1.12104,1.12106,457.86,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.04.2019 14:00:00.00,USD,Low Impact Expected,New Home Sales,692K,647K,662K,1.12106,1.12106,1.12069,1.12090,776.8,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.04.2019 14:30:00.00,AUD,Low Impact Expected,CB Leading Index m/m,0.50%,,0.20%,0.70843,0.70847,0.70834,0.70835,176.77,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.04.2019 23:40:00.00,JPY,Low Impact Expected,SPPI y/y,1.10%,1.10%,1.10%,111.861,111.863,111.856,111.863,39.42,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.04.2019 01:30:00.00,AUD,High Impact Expected,CPI q/q,0.00%,0.20%,0.50%,0.70888,0.70896,0.70430,0.70475,908.55,'Actual' greater than 'Forecast' is good for currency;,0,0,2
24.04.2019 01:30:00.00,AUD,High Impact Expected,Trimmed Mean CPI q/q,0.30%,0.40%,0.40%,0.70888,0.70896,0.70430,0.70475,908.55,'Actual' greater than 'Forecast' is good for currency;,0,0,2
24.04.2019 04:30:00.00,JPY,Low Impact Expected,All Industries Activity m/m,-0.20%,-0.20%,0.00%,111.826,111.830,111.824,111.827,48.5,-,1,0,0
24.04.2019 08:00:00.00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-7.7,,-26.9,1.01871,1.01923,1.01870,1.01923,287.4,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.04.2019 08:00:00.00,EUR,Medium Impact Expected,German ifo Business Climate,99.2,99.9,99.7,1.12166,1.12166,1.12004,1.12004,979.8,'Actual' greater than 'Forecast' is good for currency;,1,1,0
24.04.2019 08:30:00.00,GBP,Medium Impact Expected,Public Sector Net Borrowing,0.8B,-0.8B,-0.5B,1.29247,1.29249,1.29238,1.29242,121.87,'Actual' less than 'Forecast' is good for currency;,0,1,0
24.04.2019 12:59:00.00,EUR,Low Impact Expected,Belgian NBB Business Climate,-3.2,-0.7,-0.7,1.12031,1.12037,1.12029,1.12032,552.67,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.04.2019 14:00:00.00,CAD,High Impact Expected,Overnight Rate,1.75%,1.75%,1.75%,1.34421,1.35185,1.34421,1.35119,1014.14,'Actual' greater than 'Forecast' is good for currency;,0,0,3
24.04.2019 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,5.5M,0.9M,-1.4M,1.11996,1.12003,1.11967,1.11969,647.72,'Actual' less than 'Forecast' is good for currency;,1,0,0
25.04.2019 03:27:00.00,JPY,Low Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,111.972,112.007,111.931,111.931,383.08,'Actual' greater than 'Forecast' is good for currency;,1,0,2
25.04.2019 07:00:00.00,EUR,Medium Impact Expected,Spanish Unemployment Rate,14.70%,14.50%,14.50%,1.11549,1.11554,1.11524,1.11549,511.78,'Actual' less than 'Forecast' is good for currency;,0,1,0
25.04.2019 10:00:00.00,GBP,Low Impact Expected,CBI Realized Sales,13,0,-18,1.28707,1.28747,1.28707,1.28747,185.33,'Actual' greater than 'Forecast' is good for currency;,1,0,0
25.04.2019 12:30:00.00,USD,High Impact Expected,Core Durable Goods Orders m/m,0.40%,0.20%,-0.10%,1.11248,1.11255,1.11178,1.11213,820.11,'Actual' greater than 'Forecast' is good for currency;,1,1,1
25.04.2019 12:30:00.00,USD,Medium Impact Expected,Durable Goods Orders m/m,2.70%,0.70%,-1.10%,1.11248,1.11255,1.11178,1.11213,820.11,'Actual' greater than 'Forecast' is good for currency;,1,1,1
25.04.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,230K,199K,193K,1.11248,1.11255,1.11178,1.11213,820.11,'Actual' less than 'Forecast' is good for currency;,1,1,1
25.04.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,92B,90B,92B,1.11500,1.11519,1.11491,1.11509,438.79,'Actual' less than 'Forecast' is good for currency;,1,0,0
25.04.2019 22:45:00.00,NZD,Medium Impact Expected,Trade Balance,922M,131M,-68M,0.66327,0.66383,0.66320,0.66326,176.26,'Actual' greater than 'Forecast' is good for currency;,0,1,0
25.04.2019 23:30:00.00,JPY,Low Impact Expected,Tokyo Core CPI y/y,1.30%,1.10%,1.10%,111.556,111.556,111.556,111.556,17.99,'Actual' greater than 'Forecast' is good for currency;,2,0,0
25.04.2019 23:30:00.00,JPY,Low Impact Expected,Unemployment Rate,2.50%,2.40%,2.30%,111.556,111.556,111.556,111.556,17.99,'Actual' less than 'Forecast' is good for currency;,2,0,0
25.04.2019 23:50:00.00,JPY,Low Impact Expected,Prelim Industrial Production m/m,-0.90%,0.10%,0.70%,111.540,111.545,111.538,111.545,32.36,'Actual' greater than 'Forecast' is good for currency;,2,0,0
25.04.2019 23:50:00.00,JPY,Low Impact Expected,Retail Sales y/y,1.00%,0.80%,0.60%,111.540,111.545,111.538,111.545,32.36,'Actual' greater than 'Forecast' is good for currency;,2,0,0
26.04.2019 01:30:00.00,AUD,Low Impact Expected,Import Prices q/q,-0.50%,0.40%,0.50%,0.70226,0.70238,0.70225,0.70237,90.85,'Actual' greater than 'Forecast' is good for currency;,2,0,0
26.04.2019 01:30:00.00,AUD,Low Impact Expected,PPI q/q,0.40%,0.40%,0.50%,0.70226,0.70238,0.70225,0.70237,90.85,'Actual' greater than 'Forecast' is good for currency;,2,0,0
26.04.2019 05:00:00.00,JPY,Low Impact Expected,Housing Starts y/y,10.00%,5.60%,4.20%,111.660,111.672,111.660,111.670,141.71,'Actual' greater than 'Forecast' is good for currency;,1,0,0
26.04.2019 08:30:00.00,GBP,Low Impact Expected,High Street Lending,40.0K,38.7K,39.2K,1.29040,1.29050,1.29035,1.29035,145.53,-,1,0,0
26.04.2019 10:00:00.00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-5,3,1,1.29052,1.29058,1.29037,1.29037,99.3,'Actual' greater than 'Forecast' is good for currency;,1,0,0
26.04.2019 12:30:00.00,USD,High Impact Expected,Advance GDP q/q,3.20%,2.20%,2.20%,1.11341,1.11342,1.11111,1.11258,914.96,'Actual' greater than 'Forecast' is good for currency;,0,1,1
26.04.2019 12:30:00.00,USD,Medium Impact Expected,Advance GDP Price Index q/q,0.90%,1.30%,1.70%,1.11341,1.11342,1.11111,1.11258,914.96,'Actual' greater than 'Forecast' is good for currency;,0,1,1
26.04.2019 14:00:00.00,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,97.2,97.1,96.9,1.11539,1.11563,1.11533,1.11546,502.52,'Actual' greater than 'Forecast' is good for currency;,1,1,0
26.04.2019 14:00:00.00,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.50%,,2.40%,1.11539,1.11563,1.11533,1.11546,502.52,'Actual' greater than 'Forecast' is good for currency;,1,1,0
29.04.2019 08:00:00.00,EUR,Low Impact Expected,M3 Money Supply y/y,4.50%,4.20%,4.30%,1.11599,1.11605,1.11596,1.11603,264.16,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.04.2019 08:00:00.00,EUR,Low Impact Expected,Private Loans y/y,3.20%,3.30%,3.30%,1.11599,1.11605,1.11596,1.11603,264.16,'Actual' greater than 'Forecast' is good for currency;,2,0,0
29.04.2019 12:30:00.00,USD,Medium Impact Expected,Core PCE Price Index m/m,0.00%,0.10%,0.10%,1.11553,1.11613,1.11547,1.11586,734.99,'Actual' greater than 'Forecast' is good for currency;,1,2,0
29.04.2019 12:30:00.00,USD,Medium Impact Expected,Personal Spending m/m,0.90%,0.70%,0.10%,1.11553,1.11613,1.11547,1.11586,734.99,'Actual' greater than 'Forecast' is good for currency;,1,2,0
29.04.2019 12:30:00.00,USD,Low Impact Expected,Personal Income m/m,0.10%,0.40%,0.20%,1.11553,1.11613,1.11547,1.11586,734.99,'Actual' greater than 'Forecast' is good for currency;,1,2,0
29.04.2019 23:01:00.00,GBP,Low Impact Expected,GfK Consumer Confidence,-13,-12,-13,1.29303,1.29314,1.29303,1.29314,21.75,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.04.2019 01:00:00.00,NZD,High Impact Expected,ANZ Business Confidence,-37.5,,-38,0.66813,0.66813,0.66606,0.66676,507.25,'Actual' greater than 'Forecast' is good for currency;,0,0,1
30.04.2019 01:30:00.00,AUD,Low Impact Expected,Private Sector Credit m/m,0.30%,0.30%,0.30%,0.70411,0.70435,0.70405,0.70433,176.69,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.04.2019 05:30:00.00,EUR,Low Impact Expected,French Flash GDP q/q,0.30%,0.30%,0.30%,1.11875,1.11879,1.11874,1.11878,123.66,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.04.2019 06:00:00.00,EUR,Low Impact Expected,German GfK Consumer Climate,10.4,10.3,10.4,1.11786,1.11789,1.11767,1.11784,318.77,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.04.2019 06:00:00.00,EUR,Low Impact Expected,German Import Prices m/m,0.00%,0.30%,0.30%,1.11786,1.11789,1.11767,1.11784,318.77,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.04.2019 06:45:00.00,EUR,Low Impact Expected,French Consumer Spending m/m,-0.10%,0.40%,-0.40%,1.11783,1.11786,1.11776,1.11780,318.87,'Actual' greater than 'Forecast' is good for currency;,3,0,0
30.04.2019 06:45:00.00,EUR,Low Impact Expected,French Gov Budget Balance,-40.7B,,-36.9B,1.11783,1.11786,1.11776,1.11780,318.87,'Actual' less than 'Forecast' is good for currency;,3,0,0
30.04.2019 06:45:00.00,EUR,Low Impact Expected,French Prelim CPI m/m,0.20%,0.30%,0.80%,1.11783,1.11786,1.11776,1.11780,318.87,'Actual' greater than 'Forecast' is good for currency;,3,0,0
30.04.2019 07:00:00.00,CHF,Low Impact Expected,KOF Economic Barometer,96.2,97.5,97.1,1.01880,1.01881,1.01849,1.01867,193.96,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.04.2019 07:00:00.00,EUR,Medium Impact Expected,Spanish Flash GDP q/q,0.70%,0.60%,0.60%,1.11828,1.11877,1.11825,1.11852,512.98,'Actual' greater than 'Forecast' is good for currency;,1,1,0
30.04.2019 07:00:00.00,EUR,Low Impact Expected,Spanish Flash CPI y/y,1.50%,1.50%,1.30%,1.11828,1.11877,1.11825,1.11852,512.98,'Actual' greater than 'Forecast' is good for currency;,1,1,0
30.04.2019 04:00:00.00,EUR,Medium Impact Expected,German Prelim CPI m/m,1.00%,0.50%,0.40%,1.11873,1.11874,1.11871,1.11873,116.2,'Actual' greater than 'Forecast' is good for currency;,0,1,0
30.04.2019 07:55:00.00,EUR,Low Impact Expected,German Unemployment Change,-12K,-6K,-7K,1.11847,1.11857,1.11841,1.11857,180.43,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.04.2019 08:00:00.00,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,10.20%,10.60%,10.50%,1.11860,1.11943,1.11854,1.11930,777.77,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.04.2019 09:00:00.00,EUR,Medium Impact Expected,Prelim Flash GDP q/q,0.40%,0.30%,0.20%,1.12066,1.12099,1.12058,1.12058,565.12,'Actual' greater than 'Forecast' is good for currency;,2,1,0
30.04.2019 09:00:00.00,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.20%,0.30%,0.30%,1.12066,1.12099,1.12058,1.12058,565.12,'Actual' greater than 'Forecast' is good for currency;,2,1,0
30.04.2019 09:00:00.00,EUR,Low Impact Expected,Unemployment Rate,7.70%,7.80%,7.80%,1.12066,1.12099,1.12058,1.12058,565.12,'Actual' less than 'Forecast' is good for currency;,2,1,0
30.04.2019 10:00:00.00,EUR,Low Impact Expected,Italian Prelim GDP q/q,0.20%,-0.10%,-0.10%,1.12103,1.12121,1.12102,1.12115,288.43,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.04.2019 12:30:00.00,CAD,High Impact Expected,GDP m/m,-0.10%,0.10%,0.30%,1.34318,1.34629,1.34318,1.34574,610.91,'Actual' greater than 'Forecast' is good for currency;,1,1,1
30.04.2019 12:30:00.00,CAD,Medium Impact Expected,RMPI m/m,2.80%,2.70%,3.00%,1.34318,1.34629,1.34318,1.34574,610.91,'Actual' greater than 'Forecast' is good for currency;,1,1,1
30.04.2019 12:30:00.00,CAD,Low Impact Expected,IPPI m/m,1.30%,1.50%,0.30%,1.34318,1.34629,1.34318,1.34574,610.91,'Actual' greater than 'Forecast' is good for currency;,1,1,1
30.04.2019 12:30:00.00,USD,Medium Impact Expected,Employment Cost Index q/q,0.70%,0.70%,0.70%,1.12194,1.12194,1.12161,1.12182,493.42,'Actual' greater than 'Forecast' is good for currency;,0,1,0
30.04.2019 13:00:00.00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,3.00%,3.70%,3.50%,1.12194,1.12202,1.12176,1.12176,457.03,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.04.2019 13:45:00.00,USD,Medium Impact Expected,Chicago PMI,52.6,59.1,58.7,1.12264,1.12273,1.12255,1.12257,400.81,'Actual' greater than 'Forecast' is good for currency;,0,1,0
30.04.2019 14:00:00.00,USD,High Impact Expected,CB Consumer Confidence,129.2,126.2,124.2,1.12256,1.12260,1.12216,1.12220,739.4,'Actual' greater than 'Forecast' is good for currency;,1,0,1
30.04.2019 14:00:00.00,USD,Low Impact Expected,Pending Home Sales m/m,3.80%,1.10%,-1.00%,1.12256,1.12260,1.12216,1.12220,739.4,'Actual' greater than 'Forecast' is good for currency;,1,0,1
30.04.2019 22:45:00.00,NZD,High Impact Expected,Employment Change q/q,-0.20%,0.50%,0.10%,0.66535,0.66721,0.66278,0.66387,575.68,'Actual' greater than 'Forecast' is good for currency;,1,0,2
30.04.2019 22:45:00.00,NZD,High Impact Expected,Unemployment Rate,4.20%,4.20%,4.30%,0.66535,0.66721,0.66278,0.66387,575.68,'Actual' less than 'Forecast' is good for currency;,1,0,2
30.04.2019 22:45:00.00,NZD,Low Impact Expected,Labor Cost Index q/q,0.30%,0.50%,0.50%,0.66535,0.66721,0.66278,0.66387,575.68,'Actual' greater than 'Forecast' is good for currency;,1,0,2
30.04.2019 23:01:00.00,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.40%,,0.90%,1.30323,1.30325,1.30322,1.30325,17.12,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.05.2019 05:55:00.00,GBP,Low Impact Expected,Nationwide HPI m/m,0.40%,0.10%,0.20%,1.30428,1.30430,1.30427,1.30427,25.23,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.05.2019 06:30:00.00,AUD,Low Impact Expected,Commodity Prices y/y,14.40%,,10.20%,0.70499,0.70499,0.70495,0.70495,22.63,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.05.2019 08:30:00.00,GBP,Medium Impact Expected,Final Manufacturing PMI,53.1,53.2,55.1,1.30545,1.30599,1.30545,1.30596,172.51,'Actual' greater than 'Forecast' is good for currency;,2,2,0
01.05.2019 08:30:00.00,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.7B,4.5B,4.5B,1.30545,1.30599,1.30545,1.30596,172.51,'Actual' greater than 'Forecast' is good for currency;,2,2,0
01.05.2019 08:30:00.00,GBP,Low Impact Expected,M4 Money Supply m/m,-0.50%,0.30%,0.30%,1.30545,1.30599,1.30545,1.30596,172.51,'Actual' greater than 'Forecast' is good for currency;,2,2,0
01.05.2019 08:30:00.00,GBP,Low Impact Expected,Mortgage Approvals,62K,64K,65K,1.30545,1.30599,1.30545,1.30596,172.51,'Actual' greater than 'Forecast' is good for currency;,2,2,0
01.05.2019 12:15:00.00,USD,Medium Impact Expected,ADP Non-Farm Employment Change,275K,181K,151K,1.12337,1.12342,1.12272,1.12301,581.38,'Actual' greater than 'Forecast' is good for currency;,0,1,0
01.05.2019 13:30:00.00,CAD,Low Impact Expected,Manufacturing PMI,49.7,,50.5,1.33999,1.34056,1.33994,1.34047,214.75,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.05.2019 13:45:00.00,USD,Low Impact Expected,Final Manufacturing PMI,52.6,52.4,52.4,1.12247,1.12259,1.12244,1.12259,321.13,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.05.2019 14:00:00.00,USD,High Impact Expected,ISM Manufacturing PMI,52.8,55,55.3,1.12281,1.12391,1.12281,1.12377,727.73,'Actual' greater than 'Forecast' is good for currency;,2,0,1
01.05.2019 14:00:00.00,USD,Low Impact Expected,Construction Spending m/m,-0.90%,0.30%,0.70%,1.12281,1.12391,1.12281,1.12377,727.73,'Actual' greater than 'Forecast' is good for currency;,2,0,1
01.05.2019 14:00:00.00,USD,Low Impact Expected,ISM Manufacturing Prices,50,54.5,54.3,1.12281,1.12391,1.12281,1.12377,727.73,'Actual' greater than 'Forecast' is good for currency;,2,0,1
01.05.2019 04:00:00.00,USD,Low Impact Expected,Wards Total Vehicle Sales,16.4M,17.0M,17.5M,1.12183,1.12188,1.12183,1.12187,18.5,'Actual' greater than 'Forecast' is good for currency;,1,0,0
01.05.2019 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,9.9M,1.3M,5.5M,1.12439,1.12440,1.12420,1.12425,531.69,'Actual' less than 'Forecast' is good for currency;,1,0,0
01.05.2019 18:00:00.00,USD,High Impact Expected,Federal Funds Rate,2.50%,2.50%,2.50%,1.12458,1.12562,1.12327,1.12417,859.82,'Actual' greater than 'Forecast' is good for currency;,0,0,2
01.05.2019 22:45:00.00,NZD,Low Impact Expected,Building Consents m/m,-6.90%,,1.70%,0.66278,0.66278,0.66235,0.66267,72.16,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 01:50:00.00,AUD,Low Impact Expected,HIA New Home Sales m/m,-0.10%,,1.00%,0.70238,0.70238,0.70225,0.70236,87.99,-,1,0,0
02.05.2019 06:00:00.00,EUR,Low Impact Expected,German Retail Sales m/m,-0.20%,-0.50%,0.50%,1.12044,1.12051,1.12029,1.12050,419.7,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 06:30:00.00,CHF,Low Impact Expected,Retail Sales y/y,-0.70%,-0.40%,0.00%,1.01805,1.01808,1.01794,1.01794,77.49,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 07:15:00.00,EUR,Low Impact Expected,Spanish Manufacturing PMI,51.8,51.2,50.9,1.11951,1.11956,1.11945,1.11948,342.62,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 07:30:00.00,CHF,Low Impact Expected,Manufacturing PMI,48.5,51,50.3,1.01850,1.01867,1.01833,1.01852,181.73,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 07:45:00.00,EUR,Low Impact Expected,Italian Manufacturing PMI,49.1,47.8,47.4,1.12073,1.12141,1.12073,1.12123,598.61,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 07:50:00.00,EUR,Low Impact Expected,French Final Manufacturing PMI,50,49.6,49.6,1.12129,1.12177,1.12129,1.12155,842.45,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 07:55:00.00,EUR,Low Impact Expected,German Final Manufacturing PMI,44.4,44.5,44.5,1.12161,1.12162,1.12110,1.12117,623.57,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 08:00:00.00,EUR,Low Impact Expected,Final Manufacturing PMI,47.9,47.8,47.8,1.12133,1.12134,1.12114,1.12114,547.15,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 08:30:00.00,GBP,Low Impact Expected,Construction PMI,50.5,50.4,49.7,1.30659,1.30696,1.30659,1.30671,171.46,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 11:00:00.00,GBP,High Impact Expected,Official Bank Rate,0.75%,0.75%,0.75%,1.30485,1.30795,1.30422,1.30618,850.54,'Actual' greater than 'Forecast' is good for currency;,0,2,4
02.05.2019 11:00:00.00,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B,1.30485,1.30795,1.30422,1.30618,850.54,'Actual' less than 'Forecast' is good for currency;,0,2,4
02.05.2019 11:30:00.00,USD,Low Impact Expected,Challenger Job Cuts y/y,10.90%,,0.40%,1.12075,1.12079,1.12055,1.12056,280.43,'Actual' less than 'Forecast' is good for currency;,1,0,0
02.05.2019 12:30:00.00,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,3.60%,0.90%,1.90%,1.12034,1.12054,1.12001,1.12001,523.56,'Actual' less than 'Forecast' is good for currency;,3,0,0
02.05.2019 12:30:00.00,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,-0.90%,2.40%,2.00%,1.12034,1.12054,1.12001,1.12001,523.56,'Actual' greater than 'Forecast' is good for currency;,3,0,0
02.05.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,230K,220K,230K,1.12034,1.12054,1.12001,1.12001,523.56,'Actual' less than 'Forecast' is good for currency;,3,0,0
02.05.2019 14:00:00.00,USD,Low Impact Expected,Factory Orders m/m,1.90%,1.00%,-0.30%,1.11853,1.11859,1.11846,1.11853,460.81,'Actual' greater than 'Forecast' is good for currency;,1,0,0
02.05.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,123B,107B,92B,1.11798,1.11799,1.11778,1.11782,372.74,'Actual' less than 'Forecast' is good for currency;,1,0,0
02.05.2019 22:30:00.00,AUD,Low Impact Expected,AIG Services Index,46.5,,44.8,0.69988,0.69988,0.69986,0.69986,8.93,'Actual' greater than 'Forecast' is good for currency;,1,0,0
03.05.2019 01:30:00.00,AUD,High Impact Expected,Building Approvals m/m,-15.50%,-12.50%,19.10%,0.69929,0.69929,0.69844,0.69888,283.24,'Actual' greater than 'Forecast' is good for currency;,0,0,1
03.05.2019 05:45:00.00,CHF,Low Impact Expected,SECO Consumer Climate,-6,-3,-4,1.01986,1.01986,1.01985,1.01986,7.17,'Actual' greater than 'Forecast' is good for currency;,1,0,0
03.05.2019 06:30:00.00,CHF,Low Impact Expected,CPI m/m,0.20%,0.20%,0.50%,1.02019,1.02020,1.02009,1.02011,42.24,'Actual' greater than 'Forecast' is good for currency;,1,0,0
03.05.2019 08:30:00.00,GBP,Medium Impact Expected,Final Services PMI,50.4,50.4,48.9,1.30206,1.30233,1.30194,1.30231,90.98,'Actual' greater than 'Forecast' is good for currency;,0,1,0
03.05.2019 09:00:00.00,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.70%,1.60%,1.40%,1.11653,1.11663,1.11633,1.11651,459.85,'Actual' greater than 'Forecast' is good for currency;,1,2,0
03.05.2019 09:00:00.00,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,1.20%,1.00%,0.80%,1.11653,1.11663,1.11633,1.11651,459.85,'Actual' greater than 'Forecast' is good for currency;,1,2,0
